RIO GRANDE DO SUL;CATUIPE;Reserva de Domínio;76
PERNAMBUCO;VERTENTE DO LERIO;Alienação Fiduciária;496
SAO PAULO;TORRINHA;Reserva de Domínio;65
RIO GRANDE DO SUL;PANTANO GRANDE;Reserva de Domínio;117
BAHIA;LUIS EDUARDO MAGALHAES;Restrição Judical;190
MATO GROSSO;GAUCHA DO NORTE;Restrição Administrativa;20
RIO GRANDE DO SUL;TAQUARA;Arrendamento;168
BAHIA;BELO CAMPO;Penhor ;2
CEARA;CAUCAIA;Arrendamento;622
MINAS GERAIS;SANTA BARBARA DO LESTE;Reserva de Domínio;70
CEARA;JAGUARIBE;Restrição Judical;28
MINAS GERAIS;ESPERA FELIZ;Restrição Administrativa;39
RIO GRANDE DO SUL;PINHEIRO MACHADO;Restrição Administrativa;43
BAHIA;CRISOPOLIS;Alienação Fiduciária;1109
SERGIPE;CAPELA;Restrição Judical;43
RIO GRANDE DO SUL;IBIRAPUITA;Restrição Judical;31
RIO GRANDE DO SUL;NOVA PRATA;Arrendamento;81
BAHIA;CAIRU;Sem Restrição;1085
RIO GRANDE DO SUL;VISTA ALEGRE;Restrição Administrativa;14
PARAIBA;CUITE;Restrição Beneficiário Tributário;184
RIO GRANDE DO NORTE;SAO FRANCISCO DO OESTE;Alienação Fiduciária;303
RIO DE JANEIRO;RIO DAS FLORES;Restrição Administrativa;12
PERNAMBUCO;PEDRA;Alienação Fiduciária;1070
PARANA;RESERVA DO IGUACU;Arrendamento;10
SAO PAULO;TURMALINA;Restrição Judical;5
PARA;NOVO PROGRESSO;Restrição Administrativa;138
ESPIRITO SANTO;RIO NOVO DO SUL;Arrendamento;22
TOCANTINS;BANDEIRANTES DO TOCANTINS;Alienação Fiduciária;259
CEARA;CANINDE;Restrição Judical;24
MINAS GERAIS;SANTA RITA DE CALDAS;Reserva de Domínio;21
RIO GRANDE DO NORTE;SAO JOAO DO SABUGI;Restrição Administrativa;14
MINAS GERAIS;COMENDADOR GOMES;Alienação Fiduciária;347
SAO PAULO;PIRAPORA DO BOM JESUS;Restrição Judical;49
SAO PAULO;ITIRAPUA;Reserva de Domínio;18
SAO PAULO;BURITIZAL;Reserva de Domínio;15
MATO GROSSO DO SUL;RIBAS DO RIO PARDO;Arrendamento;63
RIO GRANDE DO SUL;TRES FORQUILHAS;Restrição Administrativa;8
MINAS GERAIS;BUENOPOLIS;Restrição Administrativa;26
RIO GRANDE DO SUL;CIDREIRA;Reserva de Domínio;51
BAHIA;SERRA PRETA;Restrição Administrativa;18
PARAIBA;BELEM;Restrição Beneficiário Tributário;235
PARAIBA;OURO VELHO;Restrição Administrativa;2
PARANA;TIBAGI;Reserva de Domínio;32
RIO DE JANEIRO;VOLTA REDONDA;Restrição por Roubo e Furto;5
PARA;CAPITAO POCO;Reserva de Domínio;245
MINAS GERAIS;AMPARO DA SERRA;Restrição Administrativa;11
SAO PAULO;RIBEIRAO BRANCO;Arrendamento;4
PARA;MARABA;Arrendamento;615
CEARA;SANTANA DO CARIRI;Alienação Fiduciária;834
MARANHAO;SAO LUIS;Restrição Beneficiário Tributário;5532
MINAS GERAIS;LARANJAL;Restrição Administrativa;16
BAHIA;RIBEIRA DO AMPARO;Restrição Judical;9
SAO PAULO;TABAPUA;Arrendamento;20
CEARA;HIDROLANDIA;Alienação Fiduciária;779
CEARA;MOMBACA;Restrição Judical;8
SANTA CATARINA;POMERODE;Arrendamento;94
PERNAMBUCO;FERREIROS;Arrendamento;9
PARANA;ALTO PARAISO;Restrição Beneficiário Tributário;9
TOCANTINS;PIRAQUE;Alienação Fiduciária;153
RONDONIA;NOVA BRASILANDIA D'OESTE;Arrendamento;9
RONDONIA;CABIXI;Restrição Judical;14
CEARA;POTIRETAMA;Alienação Fiduciária;636
SAO PAULO;PALMARES PAULISTA;Arrendamento;13
MARANHAO;HUMBERTO DE CAMPOS;Alienação Fiduciária;447
TOCANTINS;PORTO ALEGRE DO TOCANTINS;Alienação Fiduciária;130
RIO GRANDE DO SUL;VISTA GAUCHA;Restrição Administrativa;17
GOIAS;ADELANDIA;Restrição Judical;8
MARANHAO;PRESIDENTE DUTRA;Baixa Alienação por ordem judicial;2
CEARA;QUIXELO;Restrição Judical;5
CEARA;SALITRE;Reserva de Domínio;16
TOCANTINS;GURUPI;Restrição Administrativa;7
SERGIPE;CARMOPOLIS;Arrendamento;43
ESPIRITO SANTO;SAO JOSE DO CALCADO;Arrendamento;95
SANTA CATARINA;OURO VERDE;Restrição Judical;3
ACRE;MANCIO LIMA;Restrição Administrativa;92
MINAS GERAIS;CONFINS;Arrendamento;17
PARAIBA;ITABAIANA;Reserva de Domínio;23
PARANA;FORMOSA DO OESTE;Penhor ;4
MINAS GERAIS;PRUDENTE DE MORAIS;Arrendamento;11
SAO PAULO;ESPIRITO SANTO DO PINHAL;Restrição Beneficiário Tributário;159
PARANA;CENTENARIO DO SUL;Penhor ;18
PERNAMBUCO;JUCATI;Reserva de Domínio;12
RIO GRANDE DO NORTE;TAIPU;Arrendamento;17
AMAZONAS;URUCURITUBA;Alienação Fiduciária;502
BAHIA;RIO DO ANTONIO;Alienação Fiduciária;360
RIO GRANDE DO SUL;NOVO HAMBURGO;Restrição Beneficiário Tributário;243
ESPIRITO SANTO;BOM JESUS DO NORTE;Restrição por Roubo e Furto;3
SANTA CATARINA;SAO JOSE DO CERRITO;Restrição Judical;5
PARAIBA;CATINGUEIRA;Restrição Beneficiário Tributário;22
MINAS GERAIS;BUENO BRANDAO;Arrendamento;3
GOIAS;PORTEIRAO;Arrendamento;16
PERNAMBUCO;SAO JOSE DO BELMONTE;Restrição Judical;15
PERNAMBUCO;CEDRO;Penhor ;9
RONDONIA;MIRANTE DA SERRA;Restrição Judical;24
PERNAMBUCO;BELEM DE MARIA;Reserva de Domínio;10
MINAS GERAIS;MONSENHOR PAULO;Arrendamento;4
RIO GRANDE DO SUL;PEDRAS ALTAS;Restrição Judical;9
SAO PAULO;SAO JOAO DO PAU D'ALHO;Arrendamento;1
BAHIA;BAIANOPOLIS;Restrição Administrativa;14
TOCANTINS;JAU DO TOCANTINS;Arrendamento;6
SAO PAULO;PINDORAMA;Reserva de Domínio;13
SAO PAULO;OUROESTE;Reserva de Domínio;8
RIO GRANDE DO NORTE;BARAUNA;Reserva de Domínio;47
MINAS GERAIS;CURRAL DE DENTRO;Arrendamento;2
ESPIRITO SANTO;ITARANA;Restrição Beneficiário Tributário;92
GOIAS;JANDAIA;Reserva de Domínio;35
MINAS GERAIS;DURANDE;Arrendamento;6
CEARA;JAGUARETAMA;Reserva de Domínio;33
MARANHAO;LAGO DA PEDRA;Restrição Judical;10
MINAS GERAIS;BELO VALE;Arrendamento;9
PIAUI;SAO LUIS DO PIAUI;Alienação Fiduciária;98
TOCANTINS;MIRANORTE;Reserva de Domínio;82
PIAUI;PATOS DO PIAUI;Restrição Administrativa;2
MINAS GERAIS;ANTONIO CARLOS;Arrendamento;14
BAHIA;MARAGOGIPE;Reserva de Domínio;31
SANTA CATARINA;CAMPO BELO DO SUL;Penhor ;16
BAHIA;ITARANTIM;Arrendamento;16
PARAIBA;SAO JOSE DE PIRANHAS;Restrição Judical;3
PIAUI;SANTA CRUZ DO PIAUI;Reserva de Domínio;52
PARA;CAMETA;Arrendamento;26
TOCANTINS;BOM JESUS DO TOCANTINS;Reserva de Domínio;13
MARANHAO;TURIACU;Restrição Administrativa;8
PARA;NOVA TIMBOTEUA;Arrendamento;4
MINAS GERAIS;UBAPORANGA;Penhor ;23
MINAS GERAIS;CARANAIBA;Arrendamento;3
CEARA;QUIXERE;Arrendamento;4
PIAUI;NAZARE DO PIAUI;Reserva de Domínio;34
SAO PAULO;FERNAO;Arrendamento;3
PERNAMBUCO;SANTA CRUZ;Restrição Judical;2
SANTA CATARINA;XAVANTINA;Arrendamento;11
ACRE;BUJARI;Arrendamento;9
PARA;INHANGAPI;Arrendamento;9
PARAIBA;CURRAL DE CIMA;Arrendamento;6
PIAUI;BOQUEIRAO DO PIAUI;Restrição Judical;1
MINAS GERAIS;ORATORIOS;Arrendamento;3
BAHIA;ERICO CARDOSO;Reserva de Domínio;45
PERNAMBUCO;BARREIROS;Penhor ;1
PARANA;SAO JORGE DO PATROCINIO;Arrendamento;4
ALAGOAS;LAGOA DA CANOA;Reserva de Domínio;5
SAO PAULO;JUNQUEIROPOLIS;Restrição Beneficiário Tributário;84
RIO GRANDE DO SUL;ROCA SALES;Penhor ;5
SANTA CATARINA;URUPEMA;Reserva de Domínio;4
PERNAMBUCO;PALMARES;Penhor ;1
PARAIBA;PILOES;Reserva de Domínio;5
ALAGOAS;MARAVILHA;Arrendamento;1
SANTA CATARINA;BARRA VELHA;Penhor ;1
RIO GRANDE DO NORTE;IPUEIRA;Restrição Administrativa;2
ESPIRITO SANTO;ITAPEMIRIM;Penhor ;7
MINAS GERAIS;REDUTO;Restrição Beneficiário Tributário;4
PERNAMBUCO;CARNAUBEIRA DA PENHA;Arrendamento;1
RIO GRANDE DO SUL;HARMONIA;Penhor ;5
GOIAS;VICENTINOPOLIS;Restrição Beneficiário Tributário;73
RORAIMA;NORMANDIA;Reserva de Domínio;2
MINAS GERAIS;AMPARO DA SERRA;Penhor ;7
MINAS GERAIS;CONSOLACAO;Reserva de Domínio;3
PARANA;ANTONIO OLINTO;Restrição Beneficiário Tributário;4
BAHIA;SAO MIGUEL DAS MATAS;Arrendamento;1
MINAS GERAIS;OLIVEIRA FORTES;Restrição Beneficiário Tributário;3
PERNAMBUCO;TEREZINHA;Reserva de Domínio;15
MINAS GERAIS;DIVISOPOLIS;Restrição Administrativa;6
ALAGOAS;LAGOA DA CANOA;Arrendamento;1
PARAIBA;ALHANDRA;Penhor ;4
MINAS GERAIS;ASTOLFO DUTRA;Penhor ;17
PIAUI;MORRO DO CHAPEU DO PIAUI;Arrendamento;1
SAO PAULO;FLORINEA;Penhor ;1
RIO GRANDE DO SUL;TABAI;Penhor ;11
PARAIBA;VISTA SERRANA;Restrição Judical;1
SANTA CATARINA;MATOS COSTA;Penhor ;7
SANTA CATARINA;ANITAPOLIS;Penhor ;5
SERGIPE;MOITA BONITA;Restrição por Roubo e Furto;1
SAO PAULO;HOLAMBRA;Restrição Beneficiário Tributário;59
MINAS GERAIS;UBAPORANGA;Restrição Beneficiário Tributário;6
SANTA CATARINA;PARAISO;Penhor ;3
BAHIA;GLORIA;Reserva de Domínio;1
PARANA;BOCAIUVA DO SUL;Penhor ;12
SANTA CATARINA;PLANALTO ALEGRE;Penhor ;1
PIAUI;ALTOS;Restrição Beneficiário Tributário;57
GOIAS;URUANA;Restrição Beneficiário Tributário;119
SANTA CATARINA;NAVEGANTES;Restrição Beneficiário Tributário;259
MARANHAO;SAO DOMINGOS DO MARANHAO;Restrição Beneficiário Tributário;23
PARA;BAGRE;Reserva de Domínio;1
PARAIBA;ARACAGI;Penhor ;2
SERGIPE;SIMAO DIAS;Restrição Beneficiário Tributário;11
GOIAS;ALTO HORIZONTE;Restrição Beneficiário Tributário;57
SANTA CATARINA;WITMARSUM;Restrição Beneficiário Tributário;24
PERNAMBUCO;LAGOA DOS GATOS;Restrição Beneficiário Tributário;3
PERNAMBUCO;OROCO;Penhor ;1
MINAS GERAIS;CARBONITA;Restrição Beneficiário Tributário;4
MATO GROSSO;NOVO HORIZONTE DO NORTE;Penhor ;4
MINAS GERAIS;PRADOS;Restrição Beneficiário Tributário;3
MINAS GERAIS;JOAIMA;Restrição Beneficiário Tributário;1
ALAGOAS;PARIPUEIRA;Restrição Beneficiário Tributário;7
GOIAS;SANTO ANTONIO DO DESCOBERTO;Penhor ;1
SAO PAULO;JULIO MESQUITA;Restrição Beneficiário Tributário;17
ACRE;JORDAO;Restrição Judical;2
SAO PAULO;CHARQUEADA;Restrição Beneficiário Tributário;26
SAO PAULO;IPIGUA;Restrição Beneficiário Tributário;39
SANTA CATARINA;VARGEM;Penhor ;2
SAO PAULO;SANTA LUCIA;Restrição Beneficiário Tributário;4
MATO GROSSO;PORTO DOS GAUCHOS;Restrição Beneficiário Tributário;2
SANTA CATARINA;ITUPORANGA;Sem Restrição;24311
SAO PAULO;ARARAS;Sem Restrição;109447
SAO PAULO;LARANJAL PAULISTA;Restrição Judical;164
ESPIRITO SANTO;PEDRO CANARIO;Sem Restrição;11470
SAO PAULO;SAO JOSE DO RIO PARDO;Sem Restrição;41241
RIO GRANDE DO SUL;COLINAS;Sem Restrição;2176
PARANA;ARAUCARIA;Alienação Fiduciária;36988
RIO GRANDE DO SUL;JAGUARAO;Arrendamento;255
SAO PAULO;DRACENA;Sem Restrição;38810
SAO PAULO;SANTO ANDRE;Alienação Fiduciária;110715
ALAGOAS;MARECHAL DEODORO;Sem Restrição;15149
SAO PAULO;ADAMANTINA;Alienação Fiduciária;4042
RIO GRANDE DO SUL;MARCELINO RAMOS;Sem Restrição;3075
SAO PAULO;IGARACU DO TIETE;Sem Restrição;14356
PARANA;SAO JOSE DA BOA VISTA;Sem Restrição;3831
RIO GRANDE DO SUL;TAPES;Sem Restrição;9818
PARANA;SANTA TEREZA DO OESTE;Sem Restrição;8261
MINAS GERAIS;RIO NOVO;Sem Restrição;4387
CEARA;PALHANO;Sem Restrição;4317
SAO PAULO;PLANALTO;Alienação Fiduciária;353
SAO PAULO;JERIQUARA;Sem Restrição;2107
SANTA CATARINA;CANOINHAS;Alienação Fiduciária;18144
RIO GRANDE DO NORTE;CEARA-MIRIM;Sem Restrição;22523
SAO PAULO;BATATAIS;Restrição Judical;393
SANTA CATARINA;BRUSQUE;Restrição Judical;476
SERGIPE;MOITA BONITA;Sem Restrição;5032
RIO GRANDE DO SUL;VIAMAO;Restrição Judical;1591
MINAS GERAIS;MIRAI;Sem Restrição;7424
SAO PAULO;HOLAMBRA;Restrição Administrativa;720
MINAS GERAIS;GOVERNADOR VALADARES;Restrição Administrativa;617
SAO PAULO;MIGUELOPOLIS;Restrição Administrativa;778
AMAZONAS;PARINTINS;Sem Restrição;22237
PARANA;NOVA ESPERANCA;Restrição Administrativa;294
SANTA CATARINA;IPIRA;Sem Restrição;4038
RIO DE JANEIRO;PARATI;Sem Restrição;12972
PARAIBA;LUCENA;Sem Restrição;3505
MINAS GERAIS;ITAGUARA;Alienação Fiduciária;1335
BAHIA;CRUZ DAS ALMAS;Alienação Fiduciária;8996
ESPIRITO SANTO;CONCEICAO DA BARRA;Restrição Judical;92
PARANA;ANTONIO OLINTO;Alienação Fiduciária;1105
RIO GRANDE DO SUL;PAROBE;Reserva de Domínio;815
MINAS GERAIS;SILVIANOPOLIS;Sem Restrição;3135
PARAIBA;TEIXEIRA;Sem Restrição;7516
CEARA;AURORA;Restrição Administrativa;35
PARAIBA;SERTAOZINHO;Sem Restrição;1439
PIAUI;ANISIO DE ABREU;Sem Restrição;1904
BAHIA;VARZEDO;Sem Restrição;2458
SAO PAULO;PIRAJUI;Restrição Administrativa;866
PERNAMBUCO;ITAMBE;Restrição por Roubo e Furto;1
PARANA;CIDADE GAUCHA;Alienação Fiduciária;2356
MINAS GERAIS;MESQUITA;Sem Restrição;1957
SAO PAULO;GUAPIACU;Restrição Judical;93
MINAS GERAIS;BICAS;Alienação Fiduciária;1870
ESPIRITO SANTO;MIMOSO DO SUL;Alienação Fiduciária;2573
SANTA CATARINA;CHAPECO;Restrição Administrativa;1755
ACRE;MANCIO LIMA;Sem Restrição;4176
SAO PAULO;BIRITIBA-MIRIM;Restrição Judical;85
MINAS GERAIS;FRANCISCO SA;Restrição Judical;46
ESPIRITO SANTO;AFONSO CLAUDIO;Restrição Judical;53
SAO PAULO;SERRA NEGRA;Restrição Judical;117
RIO GRANDE DO SUL;CERRO GRANDE DO SUL;Alienação Fiduciária;1142
MINAS GERAIS;PATROCINIO DO MURIAE;Sem Restrição;3055
PARANA;SAO CARLOS DO IVAI;Alienação Fiduciária;1212
SAO PAULO;PERUIBE;Alienação Fiduciária;8083
MINAS GERAIS;UBA;Reserva de Domínio;1040
MINAS GERAIS;PIRANGUINHO;Restrição Judical;13
RIO GRANDE DO NORTE;TIBAU DO SUL;Sem Restrição;4852
SAO PAULO;MARAPOAMA;Alienação Fiduciária;341
MATO GROSSO DO SUL;SELVIRIA;Restrição Administrativa;38
SANTA CATARINA;DIONISIO CERQUEIRA;Restrição Administrativa;133
MARANHAO;ANAJATUBA;Sem Restrição;4358
RIO GRANDE DO NORTE;SANTANA DO SERIDO;Sem Restrição;833
MINAS GERAIS;SAO FELIX DE MINAS;Sem Restrição;1548
PARANA;PRUDENTOPOLIS;Reserva de Domínio;98
MINAS GERAIS;DOM SILVERIO;Restrição Administrativa;11
PIAUI;PARNAIBA;Restrição Judical;281
MINAS GERAIS;ITABIRINHA;Restrição Administrativa;15
RONDONIA;ALTO ALEGRE DOS PARECIS;Restrição Administrativa;121
RIO GRANDE DO SUL;LAJEADO DO BUGRE;Alienação Fiduciária;220
PARANA;AMAPORA;Restrição Judical;53
MINAS GERAIS;CRUZEIRO DA FORTALEZA;Alienação Fiduciária;600
RONDONIA;OURO PRETO DO OESTE;Restrição Judical;147
TOCANTINS;SAO FELIX DO TOCANTINS;Sem Restrição;278
RIO DE JANEIRO;ARARUAMA;Reserva de Domínio;90
PIAUI;LAGOA DO PIAUI;Sem Restrição;837
GOIAS;PONTALINA;Alienação Fiduciária;3041
PIAUI;ELESBAO VELOSO;Restrição Judical;8
ACRE;TARAUACA;Restrição Administrativa;251
ESPIRITO SANTO;VARGEM ALTA;Reserva de Domínio;65
SANTA CATARINA;ARARANGUA;Restrição Administrativa;571
RIO GRANDE DO SUL;SAO VENDELINO;Restrição Administrativa;16
PARANA;MORRETES;Restrição Administrativa;124
SERGIPE;ESTANCIA;Restrição Judical;108
MINAS GERAIS;SARZEDO;Restrição Administrativa;109
MATO GROSSO DO SUL;IVINHEMA;Restrição Judical;93
RIO DE JANEIRO;DUAS BARRAS;Alienação Fiduciária;677
SAO PAULO;CORUMBATAI;Reserva de Domínio;20
MINAS GERAIS;CACHOEIRA DA PRATA;Alienação Fiduciária;416
CEARA;REDENCAO;Restrição Administrativa;44
BAHIA;MACURURE;Sem Restrição;900
PARAIBA;SAPE;Restrição Judical;88
BAHIA;SENTO SE;Restrição Administrativa;13
BAHIA;CORIBE;Alienação Fiduciária;582
PARANA;MARINGA;Penhor ;198
CEARA;PORANGA;Alienação Fiduciária;495
MINAS GERAIS;FORTUNA DE MINAS;Reserva de Domínio;10
MARANHAO;NINA RODRIGUES;Sem Restrição;1124
PARAIBA;IGARACY;Alienação Fiduciária;386
ALAGOAS;RIO LARGO;Alienação Fiduciária;4929
PERNAMBUCO;TACAIMBO;Restrição Administrativa;32
CEARA;SANTANA DO CARIRI;Restrição Judical;5
PERNAMBUCO;LAGOA DO ITAENGA;Restrição Administrativa;25
BAHIA;EUCLIDES DA CUNHA;Restrição Administrativa;79
SANTA CATARINA;PRAIA GRANDE;Restrição Administrativa;22
MINAS GERAIS;ITAOBIM;Restrição Judical;43
MINAS GERAIS;AIMORES;Restrição Administrativa;34
MINAS GERAIS;FLORESTAL;Alienação Fiduciária;798
RIO DE JANEIRO;ARMACAO DOS BUZIOS;Reserva de Domínio;27
GOIAS;AURILANDIA;Alienação Fiduciária;313
MINAS GERAIS;CARLOS CHAGAS;Reserva de Domínio;428
SANTA CATARINA;JABORA;Restrição Administrativa;27
BAHIA;MATA DE SAO JOAO;Restrição Administrativa;53
MINAS GERAIS;ROMARIA;Restrição Administrativa;8
RIO GRANDE DO SUL;PALMITINHO;Reserva de Domínio;237
GOIAS;SAO DOMINGOS;Restrição Judical;20
MINAS GERAIS;SANTANA DE CATAGUASES;Reserva de Domínio;7
PARAIBA;SOUSA;Restrição Beneficiário Tributário;1130
SANTA CATARINA;WITMARSUM;Restrição Administrativa;24
RONDONIA;ITAPUA DO OESTE;Restrição Beneficiário Tributário;1822
PERNAMBUCO;TIMBAUBA;Arrendamento;292
PARANA;SANTA ISABEL DO IVAI;Arrendamento;15
BAHIA;PARAMIRIM;Alienação Fiduciária;998
GOIAS;CASTELANDIA;Arrendamento;3
RIO GRANDE DO SUL;NOVA RAMADA;Penhor ;6
MINAS GERAIS;JOAQUIM FELICIO;Restrição Judical;2
RIO GRANDE DO SUL;NAO-ME-TOQUE;Penhor ;10
MATO GROSSO DO SUL;TRES LAGOAS;Reserva de Domínio;68
PERNAMBUCO;TACARATU;Restrição Judical;6
PERNAMBUCO;CUSTODIA;Arrendamento;21
MINAS GERAIS;SANTANA DO MANHUACU;Restrição Judical;17
PERNAMBUCO;SAO JOAQUIM DO MONTE;Restrição Administrativa;9
PARAIBA;POMBAL;Arrendamento;24
MINAS GERAIS;ENTRE FOLHAS;Restrição Administrativa;5
SAO PAULO;BARRINHA;Arrendamento;144
MARANHAO;SANTA FILOMENA DO MARANHAO;Reserva de Domínio;71
AMAZONAS;ITAPIRANGA;Alienação Fiduciária;617
MINAS GERAIS;BANDEIRA DO SUL;Restrição Judical;7
RIO GRANDE DO SUL;PUTINGA;Reserva de Domínio;52
MINAS GERAIS;BRAS PIRES;Restrição Administrativa;7
RIO GRANDE DO SUL;BOM JESUS;Penhor ;18
SAO PAULO;IBIUNA;Penhor ;23
MINAS GERAIS;MONTEZUMA;Reserva de Domínio;60
SAO PAULO;PRATANIA;Arrendamento;13
MINAS GERAIS;TRES MARIAS;Penhor ;2
MINAS GERAIS;DELFINOPOLIS;Restrição Administrativa;9
BAHIA;TANQUE NOVO;Restrição Administrativa;29
PERNAMBUCO;IBIRAJUBA;Alienação Fiduciária;257
SAO PAULO;REGENTE FEIJO;Reserva de Domínio;7
SAO PAULO;SAO MIGUEL ARCANJO;Arrendamento;50
MINAS GERAIS;CAMACHO;Restrição Judical;5
PIAUI;OEIRAS;Arrendamento;28
CEARA;URUOCA;Restrição Administrativa;5
GOIAS;CORREGO DO OURO;Alienação Fiduciária;239
BAHIA;SAO GONCALO DOS CAMPOS;Restrição Beneficiário Tributário;12
PERNAMBUCO;SERRA TALHADA;Reserva de Domínio;524
GOIAS;PARANAIGUARA;Arrendamento;20
MATO GROSSO;SAPEZAL;Restrição Judical;14
RIO GRANDE DO SUL;ERVAL GRANDE;Reserva de Domínio;17
PARANA;VIRMOND;Restrição Beneficiário Tributário;26
RIO GRANDE DO NORTE;SAO JOSE DE MIPIBU;Arrendamento;126
PIAUI;BATALHA;Alienação Fiduciária;1450
CEARA;BREJO SANTO;Reserva de Domínio;398
MINAS GERAIS;CONCEICAO DE IPANEMA;Alienação Fiduciária;274
BAHIA;IPIRA;Arrendamento;22
RIO GRANDE DO NORTE;AREIA BRANCA;Arrendamento;51
SAO PAULO;SERRA AZUL;Arrendamento;43
AMAZONAS;BENJAMIN CONSTANT;Restrição Beneficiário Tributário;1953
ESPIRITO SANTO;IUNA;Arrendamento;52
PARANA;PAULO FRONTIN;Arrendamento;7
MATO GROSSO DO SUL;BONITO;Penhor ;6
MINAS GERAIS;DATAS;Reserva de Domínio;4
BAHIA;MARAU;Alienação Fiduciária;953
RIO DE JANEIRO;RIO DAS FLORES;Restrição Judical;10
RIO DE JANEIRO;ARARUAMA;Restrição Beneficiário Tributário;138
SAO PAULO;SAO CARLOS;Restrição Beneficiário Tributário;591
SANTA CATARINA;XANXERE;Restrição Beneficiário Tributário;112
RIO DE JANEIRO;ITALVA;Arrendamento;92
MINAS GERAIS;NOVO CRUZEIRO;Reserva de Domínio;109
SANTA CATARINA;ALFREDO WAGNER;Arrendamento;32
MINAS GERAIS;LAMIM;Restrição Judical;5
PARANA;JESUITAS;Restrição Beneficiário Tributário;63
MARANHAO;BREJO;Reserva de Domínio;114
ESPIRITO SANTO;MUCURICI;Reserva de Domínio;44
MARANHAO;PERITORO;Restrição Administrativa;18
BAHIA;HELIOPOLIS;Alienação Fiduciária;600
RIO GRANDE DO SUL;MANOEL VIANA;Reserva de Domínio;25
AMAZONAS;NOVO ARIPUANA;Reserva de Domínio;13
MINAS GERAIS;GURINHATA;Arrendamento;7
BAHIA;GUARATINGA;Reserva de Domínio;91
MINAS GERAIS;UBAPORANGA;Arrendamento;11
RIO DE JANEIRO;PARACAMBI;Restrição Beneficiário Tributário;41
MINAS GERAIS;GRAO MOGOL;Reserva de Domínio;55
BAHIA;BURITIRAMA;Restrição Administrativa;8
MINAS GERAIS;GOUVEA;Reserva de Domínio;28
CEARA;PEREIRO;Alienação Fiduciária;1926
PARA;NOVA TIMBOTEUA;Alienação Fiduciária;598
RIO GRANDE DO SUL;MORRINHOS DO SUL;Penhor ;7
MINAS GERAIS;ARANTINA;Restrição Administrativa;1
MINAS GERAIS;MAMONAS;Reserva de Domínio;29
MINAS GERAIS;LEME DO PRADO;Restrição Judical;2
CEARA;URUBURETAMA;Arrendamento;10
SERGIPE;FEIRA NOVA;Arrendamento;7
PARANA;JARDIM OLINDA;Restrição Beneficiário Tributário;7
ACRE;TARAUACA;Reserva de Domínio;269
MINAS GERAIS;CHAPADA GAUCHA;Restrição Administrativa;8
PIAUI;LAGOA DE SAO FRANCISCO;Restrição Administrativa;3
BAHIA;AGUA FRIA;Arrendamento;6
SAO PAULO;MOTUCA;Arrendamento;5
RIO GRANDE DO SUL;BARAO;Arrendamento;12
SERGIPE;NEOPOLIS;Arrendamento;7
PARA;BANNACH;Reserva de Domínio;46
RIO DE JANEIRO;SAO GONCALO;Restrição Beneficiário Tributário;325
MARANHAO;SENADOR LA ROCQUE;Reserva de Domínio;35
PIAUI;WALL FERRAZ;Arrendamento;1
PARAIBA;OLHO D'AGUA;Restrição Beneficiário Tributário;15
RORAIMA;SAO JOAO DA BALIZA;Reserva de Domínio;5
AMAZONAS;PAUINI;Reserva de Domínio;19
SAO PAULO;PLANALTO;Restrição Judical;12
MINAS GERAIS;CACHOEIRA DE MINAS;Penhor ;35
AMAZONAS;CAREIRO DA VARZEA;Arrendamento;5
SERGIPE;PINHAO;Reserva de Domínio;10
PARA;MEDICILANDIA;Restrição Judical;5
MATO GROSSO;NOVA NAZARE;Reserva de Domínio;5
RIO GRANDE DO SUL;HERVEIRAS;Arrendamento;1
MINAS GERAIS;MOEMA;Arrendamento;5
RIO GRANDE DO SUL;OSORIO;Penhor ;1
RIO GRANDE DO NORTE;MONTE DAS GAMELEIRAS;Reserva de Domínio;9
MATO GROSSO;VALE DE SAO DOMINGOS;Reserva de Domínio;3
PARAIBA;BORBOREMA;Arrendamento;4
PIAUI;PEDRO LAURENTINO;Arrendamento;2
PERNAMBUCO;TABIRA;Arrendamento;9
ESPIRITO SANTO;IBITIRAMA;Restrição Beneficiário Tributário;9
PERNAMBUCO;SAO BENTO DO UNA;Restrição por Roubo e Furto;6
SANTA CATARINA;FORMOSA DO SUL;Restrição Judical;3
PARANA;AMAPORA;Penhor ;2
RIO GRANDE DO SUL;MORRO REUTER;Restrição por Roubo e Furto;1
AMAZONAS;LABREA;Arrendamento;4
BAHIA;LAJEDAO;Restrição Judical;1
MINAS GERAIS;CARMO DO RIO CLARO;Restrição Beneficiário Tributário;12
PIAUI;FRANCISCO MACEDO;Arrendamento;1
BAHIA;FEIRA DE SANTANA;Penhor ;19
BAHIA;MARACAS;Reserva de Domínio;49
SERGIPE;PROPRIA;Restrição por Roubo e Furto;2
RIO GRANDE DO SUL;COQUEIRO BAIXO;Arrendamento;1
ALAGOAS;LIMOEIRO DE ANADIA;Arrendamento;5
ESPIRITO SANTO;MONTANHA;Penhor ;12
MINAS GERAIS;SANTA MARIA DO SUACUI;Penhor ;3
BAHIA;PRESIDENTE DUTRA;Reserva de Domínio;5
SAO PAULO;ARARAS;Restrição Beneficiário Tributário;637
MINAS GERAIS;RIO ESPERA;Restrição Beneficiário Tributário;4
MINAS GERAIS;BRUMADINHO;Penhor ;2
RIO DE JANEIRO;CONCEICAO DE MACABU;Restrição Beneficiário Tributário;6
